Extension B,𥔧,zong1,U+25527
Extension B,𧙧,jian4,U+27667
Extension B,𧼉,yuan2,U+27F09
Extension B,𥭲,,U+25B72
Extension B,𧻴,lang4,U+27EF4
Extension B,𠜍,"guan1,guan4",U+2070D
Extension B,𦖳,,U+265B3
Extension B,𥈆,mao4,U+25206
Extension B,𨊡,ting1,U+282A1
Extension B,𥍽,chong1,U+2537D
Extension B,𨈡,"she4,ye4,yi4",U+28221
Extension B,𪆒,,U+2A192
Extension B,𦴼,,U+26D3C
Extension B,𣎾,duo3,U+233BE
Extension B,𣊴,"bao4,pu4,bo2",U+232B4
Extension B,𢶏,"biao4,biao3",U+22D8F
Extension B,𨑾,xun2,U+2847E
Extension B,𣗥,ji2,U+235E5
Extension B,𣋋,ying4,U+232CB
Extension B,𣇄,ding3,U+231C4
Extension B,𥹝,xiang3,U+25E5D
Extension B,𢌄,qu2,U+22304
Extension B,𧙃,e3,U+27643
Extension B,𨛒,bu4,U+286D2
Extension B,𧤎,xuan1,U+2790E
Extension B,𢳸,,U+22CF8
Extension B,𣓁,kan1,U+234C1
Extension B,𠈗,,U+20217
Extension B,𤦩,e4,U+249A9
Extension B,𨻅,jun4,U+28EC5
Extension B,𥁮,"diao4,tiao2,di2,dian4",U+2506E
Extension B,𣵣,he2,U+23D63
Extension B,𣼧,shuai4,U+23F27
Extension B,𢈻,jie2,U+2223B
Extension B,𡽉,ji4,U+21F49
Extension B,𤍼,,U+2437C
Extension B,𨪪,,U+28AAA
Extension B,𢜩,qian1,U+22729
Extension B,𦚱,,U+266B1
Extension B,𥺌,tu2,U+25E8C
Extension B,𥖁,,U+25581
Extension B,𧇩,,U+271E9
Extension B,𥑭,,U+2546D
Extension B,𤪤,,U+24AA4
Extension B,𣽡,bo2,U+23F61
Extension B,𩷼,ying2,U+29DFC
Extension B,𨑳,ting2,U+28473
Extension B,𠉌,,U+2024C
Extension B,𤡸,,U+24878
Extension B,𩘮,ao2,U+2962E
Extension B,𡸠,"dui1,zui1",U+21E20
Extension B,𦳙,dao4,U+26CD9
Extension B,𥤉,he2,U+25909
Extension B,𨬒,lan2,U+28B12
Extension B,𡽹,ling3,U+21F79
Extension B,𢃸,zhou4,U+220F8
Extension B,𧰟,yan4,U+27C1F
Extension B,𤄘,you1,U+24118
Extension B,𥮗,ju2,U+25B97
Extension B,𦭳,yu3,U+26B73
Extension B,𦁕,hu1,U+26055
Extension B,𡩧,bao3,U+21A67
Extension B,𤤂,,U+24902
Extension B,𤊈,,U+24288
Extension B,𢲙,shuan1,U+22C99
Extension B,𧗹,"xin4,xian1",U+275F9
Extension B,𦨳,wu2,U+26A33
Extension B,𥂖,lu4,U+25096
Extension B,𠌘,xia4,U+20318
Extension B,𣘝,qian1,U+2361D
Extension B,𦕠,hong1,U+26560
Extension B,𥜍,li4,U+2570D
Extension B,𧩬,yin2,U+27A6C
Extension B,𢁉,,U+22049
Extension B,𦔐,yun2,U+26510
Extension B,𣸀,hui4,U+23E00
Extension B,𡿈,lei3,U+21FC8
Extension B,𨤟,,U+2891F
Extension B,𣋂,,U+232C2
Extension B,𩶤,xian3,U+29DA4
Extension B,𣄪,piao1,U+2312A
Extension B,𠇜,shi1,U+201DC
Extension B,𢃦,guo3,U+220E6
Extension B,𢤒,huan4,U+22912
Extension B,𨸘,yuan2,U+28E18
Extension B,𡷹,,U+21DF9
Extension B,𠇤,,U+201E4
Extension B,𨄔,shuan4,U+28114
Extension B,𦑌,huo4,U+2644C
Extension B,𦓹,lai2,U+264F9
Extension B,𪋯,ru2,U+2A2EF
Extension B,𢮋,zheng3,U+22B8B
Extension B,𥓓,"bei1,po1",U+254D3
Extension B,𢩱,,U+22A71
Extension B,𤦁,,U+24981
Extension B,𧌑,qu1,U+27311
Extension B,𣙵,zhe2,U+23675
Extension B,𡮈,,U+21B88
Extension B,𦒲,shu4,U+264B2
Extension B,𧴲,suo3,U+27D32
Extension B,𨐝,"pi4,bi4,mi3,bo4,pi2",U+2841D
Extension B,𣜡,li3,U+23721
Extension B,𢿋,zheng3,U+22FCB
Extension B,𩚽,,U+296BD
Extension B,𣽎,"ze2,hao2",U+23F4E
Extension B,𡼲,qin1,U+21F32
Extension B,𧙥,"long2,tong3",U+27665
Extension B,𥛢,,U+256E2
Extension B,𣛀,,U+236C0
Extension B,𣺖,,U+23E96
Extension B,𩄅,lu2,U+29105
Extension B,𢃄,dai4,U+220C4
Extension B,𦒎,hui4,U+2648E
Extension B,𢗯,yuan2,U+225EF
Extension B,𢶯,,U+22DAF
Extension B,𣳷,"peng2,ping2",U+23CF7
Extension B,𤰌,chuan2,U+24C0C
Extension B,𥾋,reng2,U+25F8B
Extension B,𣜦,dao4,U+23726
Extension B,𧞏,yu2,U+2778F
Extension B,𠱶,,U+20C76
Extension B,𥱡,,U+25C61
Extension B,𠫔,gong1,U+20AD4
Extension B,𥩫,,U+25A6B
Extension B,𧞄,,U+27784
Extension B,𡼫,qin2,U+21F2B
Extension B,𢓰,tuo3,U+224F0
Extension B,𨁂,xie2,U+28042
Extension B,𤆌,"yan2,tan2,yan4",U+2418C
Extension B,𢔍,yi4,U+2250D
Extension B,𦞂,da1,U+26782
Extension B,𢙛,,U+2265B
Extension B,𡧣,gai3,U+219E3
Extension B,𣊓,xie4,U+23293
Extension B,𩱛,zong1,U+29C5B
Extension B,𧨺,"shi2,zhi4",U+27A3A
Extension B,𠎓,,U+20393
Extension B,𥇔,chang4,U+251D4
Extension B,𥪴,pang4,U+25AB4
Extension B,𨷿,xiang4,U+28DFF
Extension B,𣔰,,U+23530
Extension B,𪃑,mao4,U+2A0D1
Extension B,𩝭,,U+2976D
Extension B,𨑲,"ting2,shou3",U+28472
Extension B,𣝦,,U+23766
Extension B,𡽡,chan2,U+21F61
Extension B,𡹸,cong1,U+21E78
Extension B,𡚴,,U+216B4
Extension B,𨑪,cong1,U+2846A
Extension B,𣺼,dang3,U+23EBC
Extension B,𨑸,er3,U+28478
Extension B,𩾯,hong2,U+29FAF
Extension B,𩇫,fei1,U+291EB
Extension B,𧽼,tan2,U+27F7C
Extension B,𩑳,"yan3,qian3",U+29473
Extension B,𨗨,wei3,U+285E8
Extension B,𣅡,jue2,U+23161
Extension B,𤁔,,U+24054
Extension B,𣒙,,U+23499
Extension B,𩛄,,U+296C4
Extension B,𣒘,,U+23498
Extension B,𣯶,san1,U+23BF6
Extension B,𠓌,xian2,U+204CC
Extension B,𦇺,mi3,U+261FA
Extension B,𦎟,geng1,U+2639F
Extension B,𣎗,,U+23397
Extension B,𦆟,meng2,U+2619F
Extension B,𥰃,,U+25C03
Extension B,𨊳,xin1,U+282B3
Extension B,𣶉,hu4,U+23D89
Extension B,𠉉,,U+20249
Extension B,𦂄,kai1,U+26084
Extension B,𡌚,"chan2,cha3",U+2131A
Extension B,𥚬,,U+256AC
Extension B,𠁊,shuang3,U+2004A
Extension B,𨂃,peng2,U+28083
Extension B,𤫢,,U+24AE2
Extension B,𤍊,,U+2434A
Extension B,𠥐,cang1,U+20950
Extension B,𡇞,"yi1,sui4",U+211DE
Extension B,𤓪,jiao1,U+244EA
Extension B,𨹄,"duo3,duo4",U+28E44
Extension B,𤆶,,U+241B6
Extension B,𦒿,"qi2,shi4",U+264BF
Extension B,𤫟,,U+24ADF
Extension B,𠰁,,U+20C01
Extension B,𧫱,,U+27AF1
Extension B,𠬺,you3,U+20B3A
Extension B,𥬒,po1,U+25B12
Extension B,𨜏,ying2,U+2870F
Extension B,𢋸,ji4,U+222F8
Extension B,𧥢,kua1,U+27962
Extension B,𢢝,sui4,U+2289D
Extension B,𣕎,lang4,U+2354E
Extension B,𨬖,chan2,U+28B16
Extension B,𡨴,ning2,U+21A34
Extension B,𧰻,ling2,U+27C3B
Extension B,𤾃,,U+24F83
Extension B,𤉥,jiu3,U+24265
Extension B,𢹷,,U+22E77
Extension B,𡼧,,U+21F27
Extension B,𣣞,zi1,U+238DE
Extension B,𨛦,jun4,U+286E6
Extension B,𣶅,ju1,U+23D85
Extension B,𠢠,li4,U+208A0
Extension B,𡾙,e4,U+21F99
Extension B,𡩀,"jia1,jia",U+21A40
Extension B,𡶉,fan4,U+21D89
Extension B,𣉊,xiao3,U+2324A
Extension B,𡷏,lu4,U+21DCF
Extension B,𩥬,li2,U+2996C
Extension B,𥗠,,U+255E0
Extension B,𤪜,,U+24A9C
Extension B,𦀂,"zhi1,zhi4,cai2",U+26002
Extension B,𡖒,yun2,U+21592
Extension B,𢒐,"qi1,cuo4",U+22490
Extension B,𨺉,,U+28E89
Extension B,𡘌,xie4,U+2160C
Extension B,𢟍,li4,U+227CD
Extension B,𤫦,ba4,U+24AE6
Extension B,𣻹,,U+23EF9
Extension B,𨊤,,U+282A4
Extension B,𧽕,zhen1,U+27F55
Extension B,𡋐,zuo4,U+212D0
Extension B,𣐄,,U+23404
Extension B,𣿄,"hui4,huo4",U+23FC4
Extension B,𦹏,huai2,U+26E4F
Extension B,𠊷,zhi4,U+202B7
Extension B,𣵂,,U+23D42
Extension B,𣓗,bi3,U+234D7
Extension B,𩂗,pu4,U+29097
Extension B,𢇲,mi2,U+221F2
Extension B,𤨧,piao4,U+24A27
Extension B,𤫂,,U+24AC2
Extension B,𤂼,yao4,U+240BC
Extension B,𦝲,,U+26772
Extension B,𨮒,meng4,U+28B92
Extension B,𧘶,jiu4,U+27636
Extension B,𧸩,jun4,U+27E29
Extension B,𪄕,ban1,U+2A115
Extension B,𨧀,du4,U+289C0
Extension B,𠴢,sheng1,U+20D22
Extension B,𣋶,qiong2,U+232F6
Extension B,𧢘,bin1,U+27898
Extension B,𣏍,meng4,U+233CD
Extension B,𠉑,xiu4,U+20251
Extension B,𦩼,gong4,U+26A7C
Extension B,𧄍,qia4,U+2710D
Extension B,𣀘,chou3,U+23018
Extension B,𨜜,sheng3,U+2871C
Extension B,𨊠,fan4,U+282A0
Extension B,𡊍,shu4,U+2128D
Extension B,𤱜,shou1,U+24C5C
Extension B,𨜔,huang2,U+28714
Extension B,𪊔,qi2,U+2A294
Extension B,𢭆,chou1,U+22B46
Extension B,𧰨,pan1,U+27C28
Extension B,𢣐,bin1,U+228D0
Extension B,𠕆,,U+20546
Extension B,𨎦,jiao1,U+283A6
Extension B,𥚺,jie1,U+256BA
Extension B,𣈢,,U+23222
Extension B,𤍈,,U+24348
Extension B,𥟏,yi1,U+257CF
Extension B,𣘻,cha2,U+2363B
Extension B,𢔴,yu4,U+22534
Extension B,𩾠,yi3,U+29FA0
Extension B,𦪇,lu4,U+26A87
Extension B,𣖪,qu2,U+235AA
Extension B,𣽺,,U+23F7A
Extension B,𩦂,xian2,U+29982
Extension B,𨾾,"fu3,tiao4",U+28FBE
Extension B,𥑆,jia1,U+25446
Extension B,𤇸,,U+241F8
Extension B,𩄁,hui3,U+29101
Extension B,𦖊,qi1,U+2658A
Extension B,𡚒,fen4,U+21692
Extension B,𥐹,dan3,U+25439
Extension B,𣈸,,U+23238
Extension B,𦯹,,U+26BF9
Extension B,𨰦,"tian4,tian2,zhen4,bao3",U+28C26
Extension B,𡏊,,U+213CA
Extension B,𣺈,yi1,U+23E88
Extension B,𡾮,xian3,U+21FAE
Extension B,𦸪,pei2,U+26E2A
Extension B,𣾚,,U+23F9A
Extension B,𤐄,,U+24404
Extension B,𢪂,,U+22A82
Extension B,𥵊,,U+25D4A
Extension B,𦶕,shu1,U+26D95
Extension B,𤾥,song1,U+24FA5
Extension B,𥿩,zi4,U+25FE9
Extension B,𨜺,weng1,U+2873A
Extension B,𣞁,,U+23781
Extension B,𣐪,,U+2342A
Extension B,𪂶,xian2,U+2A0B6
Extension B,𥔁,pi3,U+25501
Extension B,𩅄,lu4,U+29144
Extension B,𣜰,,U+23730
Extension B,𥻑,"ou3,li4",U+25ED1
Extension B,𧦗,yao2,U+27997
Extension B,𠣪,"qu2,xu4,chun3",U+208EA
Extension B,𦳇,tian2,U+26CC7
Extension B,𨧽,she4,U+289FD
Extension B,𥘕,qi2,U+25615
Extension B,𪊶,ting3,U+2A2B6
Extension B,𢗋,qiong2,U+225CB
Extension B,𢕔,"zhang1,zhang4",U+22554
Extension B,𩔃,yuan3,U+29503
Extension B,𥫴,shi4,U+25AF4
Extension B,𦐐,,U+26410
Extension B,𤩥,,U+24A65
Extension B,𨬚,zhi3,U+28B1A
Extension B,𠘾,shang1,U+2063E
Extension B,𠙍,,U+2064D
Extension B,𣔾,sui4,U+2353E
Extension B,𦻛,,U+26EDB
Extension B,𢙣,"wu1,wu4,e3,e4",U+22663
Extension B,𥠊,rou2,U+2580A
Extension B,𧟑,qian1,U+277D1
Extension B,𦈞,bo2,U+2621E
Extension B,𨯋,,U+28BCB
Extension B,𧥵,guo4,U+27975
Extension B,𡏢,,U+213E2
Extension B,𦫵,sheng1,U+26AF5
Extension B,𦒅,han4,U+26485
Extension B,𨲟,rong2,U+28C9F
Extension B,𦹮,,U+26E6E
Extension B,𡥈,xiao4,U+21948
Extension B,𣹫,su4,U+23E6B
Extension B,𣾺,,U+23FBA
Extension B,𪃪,yu4,U+2A0EA
Extension B,𦻝,ji2,U+26EDD
Extension B,𠻝,shen1,U+20EDD
Extension B,𡘘,,U+21618
Extension B,𤇿,,U+241FF
Extension B,𣏽,mei2,U+233FD
Extension B,𠤹,quan2,U+20939
Extension B,𡗓,"li4,tu3,du4,cha3,tu2",U+215D3
Extension B,𨴑,kuang4,U+28D11
Extension B,𢒜,biao1,U+2249C
Extension B,𤉰,xi1,U+24270
Extension B,𤊊,,U+2428A
Extension B,𡸟,zi1,U+21E1F
Extension B,𥹚,huan1,U+25E5A
Extension B,𠊈,,U+20288
Extension B,𢈉,tong2,U+22209
Extension B,𠘥,yan2,U+20625
Extension B,𣾍,,U+23F8D
Extension B,𣀹,,U+23039
Extension B,𣽚,zhi2,U+23F5A
Extension B,𣟆,liao2,U+237C6
Extension B,𪋆,kun1,U+2A2C6
Extension B,𨾔,fang1,U+28F94
Extension B,𣚴,"bang3,pu3",U+236B4
Extension B,𠈁,tuo1,U+20201
Extension B,𢓅,"cong2,zong4",U+224C5
Extension B,𡋱,,U+212F1
Extension B,𢙍,,U+2264D
Extension B,𠌃,,U+20303
Extension B,𦈉,yun4,U+26209
Extension B,𢗍,zhi4,U+225CD
Extension B,𦚦,zheng1,U+266A6
Extension B,𢛓,lan2,U+226D3
Extension B,𦕒,dian1,U+26552
Extension B,𡿇,luo2,U+21FC7
Extension B,𣿹,,U+23FF9
Extension B,𩷕,lang2,U+29DD5
Extension B,𣼶,,U+23F36
Extension B,𢁷,zhong1,U+22077
Extension B,𢙿,"jin1,jin4",U+2267F
Extension B,𣅻,gua3,U+2317B
Extension B,𦹓,,U+26E53
Extension B,𤳉,han4,U+24CC9
Extension B,𡌿,,U+2133F
Extension B,𩖖,tan2,U+29596
Extension B,𨠯,xu4,U+2882F
Extension B,𣹎,sun4,U+23E4E
Extension B,𨕒,shi2,U+28552
Extension B,𥩡,yue4,U+25A61
Extension B,𦣟,,U+268DF
Extension B,𦵚,,U+26D5A
Extension B,𦅻,huan3,U+2617B
Extension B,𥇍,zhuo2,U+251CD
Extension B,𣡍,ji2,U+2384D
Extension B,𡉑,da1,U+21251
Extension B,𤏐,,U+243D0
Extension B,𥩤,hai4,U+25A64
Extension B,𤌯,,U+2432F
Extension B,𡌴,zhi2,U+21334
Extension B,𡞏,,U+2178F
Extension B,𥔢,yu2,U+25522
Extension B,𨏥,xian4,U+283E5
Extension B,𣓆,yin2,U+234C6
Extension B,𦐈,fen1,U+26408
Extension B,𣋑,,U+232D1
Extension B,𤨨,,U+24A28
Extension B,𧸦,lan4,U+27E26
Extension B,𣑖,,U+23456
Extension B,𩅥,dui4,U+29165
Extension B,𦖕,,U+26595
Extension B,𨮪,xi3,U+28BAA
Extension B,𣎵,po1,U+233B5
Extension B,𦯃,,U+26BC3
Extension B,𧩸,an1,U+27A78
Extension B,𣘚,shuai4,U+2361A
Extension B,𩄾,ze2,U+2913E
Extension B,𡩄,"mian3,wan3",U+21A44
Extension B,𦔳,"zhu4,chu2,le4",U+26533
Extension B,𤀀,,U+24000
Extension B,𤑫,,U+2446B
Extension B,𦬨,,U+26B28
Extension B,𩂀,,U+29080
Extension B,𪋀,zhang1,U+2A2C0
Extension B,𥩦,,U+25A66
Extension B,𠒿,di2,U+204BF
Extension B,𥯳,e4,U+25BF3
Extension B,𤟟,yan1,U+247DF
Extension B,𨎵,ji2,U+283B5
Extension B,𢴪,kuan3,U+22D2A
Extension B,𡈿,"zhen1,dou3",U+2123F
Extension B,𣲀,shan1,U+23C80
Extension B,𢛡,,U+226E1
Extension B,𤰇,,U+24C07
Extension B,𣋞,ai4,U+232DE
Extension B,𥞒,tuo2,U+25792
Extension B,𥕋,"xiao3,sou1",U+2554B
Extension B,𥺿,,U+25EBF
Extension B,𡁎,yu2,U+2104E
Extension B,𥘞,,U+2561E
Extension B,𠏐,,U+203D0
Extension B,𧸖,"zhuan4,lian2",U+27E16
Extension B,𤖴,che4,U+245B4
Extension B,𣢏,bin1,U+2388F
Extension B,𧣛,si4,U+278DB
Extension B,𦱂,yu4,U+26C42
Extension B,𧇥,ban1,U+271E5
Extension B,𡻪,liu4,U+21EEA
Extension B,𤑙,,U+24459
Extension B,𠩭,"chun2,zhun1,zhun3",U+20A6D
Extension B,𣱽,zhen3,U+23C7D
Extension B,𧻜,gui4,U+27EDC
Extension B,𨺟,zheng1,U+28E9F
Extension B,𣏣,nong4,U+233E3
Extension B,𤥋,,U+2494B
Extension B,𪘊,e4,U+2A60A
Extension B,𡻟,mo4,U+21EDF
Extension B,𥡃,huang1,U+25843
Extension B,𨥏,fu3,U+2894F
Extension B,𣽷,si4,U+23F77
Extension B,𨻁,xi1,U+28EC1
Extension B,𠈞,,U+2021E
Extension B,𡥞,"bei4,bo2",U+2195E
Extension B,𢴅,hao1,U+22D05
Extension B,𥖏,,U+2558F
Extension B,𥢴,ling2,U+258B4
Extension B,𠨼,,U+20A3C
Extension B,𠏺,,U+203FA
Extension B,𨻂,yan4,U+28EC2
Extension B,𦕶,zhi4,U+26576
Extension B,𢭎,xiang2,U+22B4E
Extension B,𢗒,bang4,U+225D2
Extension B,𣓉,jie2,U+234C9
Extension B,𦼌,"nian2,ning4",U+26F0C
Extension B,𢊊,,U+2228A
Extension B,𥫳,fang1,U+25AF3
Extension B,𨿐,cui3,U+28FD0
Extension B,𨾣,wu4,U+28FA3
Extension B,𨯗,,U+28BD7
Extension B,𢔪,zhu1,U+2252A
Extension B,𢖽,zhi4,U+225BD
Extension B,𩊕,,U+29295
Extension B,𧩟,cong4,U+27A5F
Extension B,𢮅,bi4,U+22B85
Extension B,𣺯,shi1,U+23EAF
Extension B,𥜚,you3,U+2571A
Extension B,𥙉,si4,U+25649
Extension B,𠆲,yan3,U+201B2
Extension B,𥚧,beng1,U+256A7
Extension B,𡚖,gui1,U+21696
Extension B,𨊸,yue4,U+282B8
Extension B,𧙿,"lǚ,yi1",U+2767F
Extension B,𩸊,bo2,U+29E0A
Extension B,𩪤,e4,U+29AA4
Extension B,𤉍,lao4,U+2424D
Extension B,𠝃,yuan1,U+20743
Extension B,𥚩,xu3,U+256A9
Extension B,𤐖,,U+24416
Extension B,𢥚,jiao4,U+2295A
Extension B,𣃾,yan4,U+230FE
Extension B,𪒑,qi1,U+2A491
Extension B,𦔎,ce4,U+2650E
Extension B,𡸺,,U+21E3A
Extension B,𠋀,,U+202C0
Extension B,𧚖,,U+27696
Extension B,𦃺,,U+260FA
Extension B,𨚍,bei4,U+2868D
Extension B,𡶦,ya4,U+21DA6
Extension B,𦄑,sui4,U+26111
Extension B,𤧀,,U+249C0
Extension B,𥁏,diao4,U+2504F
Extension B,𨹏,,U+28E4F
Extension B,𡎡,,U+213A1
Extension B,𣅷,xiong4,U+23177
Extension B,𠈋,rong2,U+2020B
Extension B,𧀦,lu2,U+27026
Extension B,𣱼,dao1,U+23C7C
Extension B,𢌛,"zheng1,yan2",U+2231B
Extension B,𠈟,,U+2021F
Extension B,𢕪,"jue1,jiao4",U+2256A
Extension B,𢥧,yuan4,U+22967
Extension B,𧧕,zi4,U+279D5
Extension B,𧧦,,U+279E6
Extension B,𠱴,"jin4,yin2",U+20C74
Extension B,𢋐,,U+222D0
Extension B,𥜻,,U+2573B
Extension B,𡵓,hong2,U+21D53
Extension B,𨒢,chuo4,U+284A2
Extension B,𥬱,chong4,U+25B31
Extension B,𤑚,,U+2445A
Extension B,𩄘,weng3,U+29118
Extension B,𣎔,nian4,U+23394
Extension B,𦵀,,U+26D40
Extension B,𥚠,"zhun3,zhun4,zhun1",U+256A0
Extension B,𧛐,wo4,U+276D0
Extension B,𪇕,bin1,U+2A1D5
Extension B,𡊀,tai4,U+21280
Extension B,𥘩,"jun1,yun4",U+25629
Extension B,𡲆,"ji1,ji4",U+21C86
Extension B,𨽢,,U+28F62
Extension B,𤧻,,U+249FB
Extension B,𦰡,"na4,nuo2",U+26C21
Extension B,𤊷,bei4,U+242B7
Extension B,𣈯,,U+2322F
Extension B,𡒓,"xian4,lan4",U+21493
Extension B,𧁽,ling2,U+2707D
Extension B,𣓻,,U+234FB
Extension B,𡙗,lian2,U+21657
Extension B,𩤟,yang2,U+2991F
Extension B,𣪽,jiao3,U+23ABD
Extension B,𤼦,"fa1,bo1",U+24F26
Extension B,𡧡,ding4,U+219E1
Extension B,𣐅,,U+23405
Extension B,𦚭,"qu1,ju1",U+266AD
Extension B,𣌢,,U+23322
Extension B,𥝵,,U+25775
Extension B,𨯰,,U+28BF0
Extension B,𨶆,qiang1,U+28D86
Extension B,𣉔,sao1,U+23254
Extension B,𥡋,mu4,U+2584B
Extension B,𥛻,"beng1,fang1",U+256FB
Extension B,𦭏,,U+26B4F
Extension B,𥉴,mi4,U+25274
Extension B,𦭰,ru1,U+26B70
Extension B,𢗭,she4,U+225ED
Extension B,𣪧,,U+23AA7
Extension B,𠋶,ming3,U+202F6
Extension B,𠖓,si1,U+20593
Extension B,𩣑,an1,U+298D1
Extension B,𤂑,,U+24091
Extension B,𢧐,zhan4,U+229D0
Extension B,𢚃,lie4,U+22683
Extension B,𢍰,"ze2,zhai2",U+22370
Extension B,𧜦,su4,U+27726
Extension B,𨌥,fu2,U+28325
Extension B,𩦖,,U+29996
Extension B,𢓱,feng1,U+224F1
Extension B,𪛋,chang4,U+2A6CB
Extension B,𦊄,,U+26284
Extension B,𪇵,guang3,U+2A1F5
Extension B,𥛅,liu4,U+256C5
Extension B,𣇌,,U+231CC
Extension B,𣆐,lu2,U+23190
Extension B,𡷖,che1,U+21DD6
Extension B,𣁎,yu4,U+2304E
Extension B,𣙋,,U+2364B
Extension B,𨰘,,U+28C18
Extension B,𡘝,gan3,U+2161D
Extension B,𠇔,"tuo1,cha4,duo2,mao2",U+201D4
Extension B,𦝿,,U+2677F
Extension B,𧗊,jin1,U+275CA
Extension B,𠐚,"li4,li2",U+2041A
Extension B,𣻪,shu1,U+23EEA
Extension B,𣹊,tong2,U+23E4A
Extension B,𢫞,,U+22ADE
Extension B,𤤅,,U+24905
Extension B,𣔻,tu2,U+2353B
Extension B,𢗀,xin1,U+225C0
Extension B,𤖬,cu4,U+245AC
Extension B,𤧃,,U+249C3
Extension B,𢜗,bang4,U+22717
Extension B,𣓾,,U+234FE
Extension B,𤁯,lie4,U+2406F
Extension B,𦘕,hua4,U+26615
Extension B,𢦦,rong2,U+229A6
Extension B,𡬳,"xuan1,shou4",U+21B33
Extension B,𨯭,,U+28BED
Extension B,𠆽,,U+201BD
Extension B,𥝕,mang2,U+25755
Extension B,𨓳,yao2,U+284F3
Extension B,𧙊,yin1,U+2764A
Extension B,𨿕,,U+28FD5
Extension B,𠅀,,U+20140
Extension B,𢾜,,U+22F9C
Extension B,𥢚,,U+2589A
Extension B,𧰼,xiang4,U+27C3C
Extension B,𡋄,,U+212C4
Extension B,𩑤,ao3,U+29464
Extension B,𩚲,jia2,U+296B2
Extension B,𥞳,"bi4,bo2",U+257B3
Extension B,𦕄,,U+26544
Extension B,𥐻,"nao2,gang1",U+2543B
Extension B,𥭗,peng2,U+25B57
Extension B,𣲫,yi1,U+23CAB
Extension B,𥪮,,U+25AAE
Extension B,𧀣,shui2,U+27023
Extension B,𥮵,,U+25BB5
Extension B,𠧦,,U+209E6
Extension B,𦓪,qi3,U+264EA
Extension B,𢓉,fan3,U+224C9
Extension B,𣵇,,U+23D47
Extension B,𦉂,zhong1,U+26242
Extension B,𡬶,xun2,U+21B36
Extension B,𥔛,,U+2551B
Extension B,𨓙,bian1,U+284D9
Extension B,𥔮,qian2,U+2552E
Extension B,𨖶,xiang4,U+285B6
Extension B,𩨁,chun3,U+29A01
Extension B,𦔄,sheng3,U+26504
Extension B,𨦁,,U+28981
Extension B,𡒄,lan3,U+21484
Extension B,𩅭,,U+2916D
Extension B,𨭥,,U+28B65
Extension B,𧗬,wei1,U+275EC
Extension B,𣜖,,U+23716
Extension B,𧩓,hu1,U+27A53
Extension B,𤥆,,U+24946
Extension B,𢠵,chang3,U+22835
Extension B,𤠣,,U+24823
Extension B,𣢾,kuan3,U+238BE
Extension B,𩣊,xu4,U+298CA
Extension B,𥈈,xu1,U+25208
Extension B,𨎘,zhi4,U+28398
Extension B,𪐲,zhen4,U+2A432
Extension B,𩊝,zhi4,U+2929D
Extension B,𦡚,yong1,U+2685A
Extension B,𤣲,xin4,U+248F2
Extension B,𥓍,du2,U+254CD
Extension B,𠏚,yu4,U+203DA
Extension B,𣁽,kui2,U+2307D
Extension B,𡭙,gui4,U+21B59
Extension B,𨫒,lou4,U+28AD2
Extension B,𣙺,,U+2367A
Extension B,𩟂,guo4,U+297C2
Extension B,𢖅,yi2,U+22585
Extension B,𧨜,juan4,U+27A1C
Extension B,𪄣,,U+2A123
Extension B,𡗸,"kua1,kua4",U+215F8
Extension B,𧭱,,U+27B71
Extension B,𪙭,zeng4,U+2A66D
Extension B,𥓘,,U+254D8
Extension B,𤣉,,U+248C9
Extension B,𡗥,chun2,U+215E5
Extension B,𤥭,che1,U+2496D
Extension B,𨩄,,U+28A44
Extension B,𤏩,,U+243E9
Extension B,𢏥,han4,U+223E5
Extension B,𣀢,,U+23022
Extension B,𪄉,yong1,U+2A109
Extension B,𢙼,xing4,U+2267C
Extension B,𥑿,yong1,U+2547F
Extension B,𨗥,hui4,U+285E5
Extension B,𣓸,,U+234F8
Extension B,𡨽,sheng3,U+21A3D
Extension B,𨿣,qi2,U+28FE3
Extension B,𢿉,mu4,U+22FC9
Extension B,𣄦,piao1,U+23126
Extension B,𤭐,meng2,U+24B50
Extension B,𦧕,zhan1,U+269D5
Extension B,𦾧,,U+26FA7
Extension B,𤩬,xiang4,U+24A6C
Extension B,𩢐,zhe2,U+29890
Extension B,𨱖,wei2,U+28C56
Extension B,𢁗,"xian3,gan4",U+22057
Extension B,𤆆,hui1,U+24186
Extension B,𢓔,sa4,U+224D4
Extension B,𠇐,yu2,U+201D0
Extension B,𧴀,pi2,U+27D00
Extension B,𨭎,xi3,U+28B4E
Extension B,𤥶,,U+24976
Extension B,𥻁,tuan2,U+25EC1
Extension B,𤂿,"xun4,xuan4",U+240BF
Extension B,𡚱,"fei1,pei4",U+216B1
Extension B,𨸒,qi2,U+28E12
Extension B,𩿾,peng2,U+29FFE
Extension B,𢺷,"qi2,bei4",U+22EB7
Extension B,𥐿,"hu2,dou3",U+2543F
Extension B,𨠤,song1,U+28824
Extension B,𦾈,,U+26F88
Extension B,𥳕,shu1,U+25CD5
Extension B,𠾙,fu4,U+20F99
Extension B,𨦰,liu2,U+289B0
Extension B,𡧟,,U+219DF
Extension B,𪓃,niang3,U+2A4C3
Extension B,𨦫,"shuo4,yu3",U+289AB
Extension B,𨌆,hong2,U+28306
